"conf	repacc	prova	specie	comprensorio	sex	age	prelievo	riserva	altitudine	statoc	sintomi	numcamp	identif	esito	esito2	esito3	finalita	mp	pr	comune	localita	anno	mese	dtprel"
"309064	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 3 Media Valle Camonica	M	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Capo di Ponte	località PIE	2019	9	2019-09-09 00:00:00.000"
"310470	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	M	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Torricella del Pizzo	LANCA GEROLE	2019	9	2019-09-10 00:00:00.000"
"313185	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 2: > 25 mesi \ > 2 anni	da prelievo venatorio - abbattuto	NULL	700	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Valvestino	località BOLLONE	2019	9	2019-09-12 00:00:00.000"
"313917	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	M	Cl 1: 13-24 mesi \ 1-2 anni	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Solarolo Rainerio	SP 60 Km 4+850	2019	9	2019-09-12 00:00:00.000"
"315700	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tremosine	Loc.Tremalzo	2019	9	2019-09-17 00:00:00.000"
"315707	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tremosine	Loc.Tremalzo	2019	9	2019-09-15 00:00:00.000"
"315728	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CERVO	BS - Comprensorio Alpino (C.A.) 1 Ponte di Legno	M	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Vione	Loc. Laghetto	2019	9	2019-09-09 00:00:00.000"
"315735	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CERVO	BS - Comprensorio Alpino (C.A.) 1 Ponte di Legno	M	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Incudine	Loc. Casuna	2019	9	2019-09-09 00:00:00.000"
"315994	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	Parco  Alto Garda Bresciano	750	Congelato	NULL	1	NULL	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tignale	Fraz Prabione P Zza Garibaldi 5	2019	9	2019-09-14 00:00:00.000"
"315994	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	Parco  Alto Garda Bresciano	750	Congelato	NULL	2	NULL	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tignale	Fraz Prabione P Zza Garibaldi 5	2019	9	2019-09-14 00:00:00.000"
"318523	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2019	9	2019-09-15 00:00:00.000"
"321929	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	F	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Spinadesco	DATI SPIAGGIONI	2019	9	2019-09-19 00:00:00.000"
"321942	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	F	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Spinadesco	OASI SPIAGGIONI	2019	9	2019-09-19 00:00:00.000"
"321953	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	SANGUE	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Cavernago	MALPAGA	2019	9	2019-09-18 00:00:00.000"
"321967	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	SANGUE	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Cavernago	MALPAGA	2019	9	2019-09-18 00:00:00.000"
"322443	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	1100	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tignale	colomba	2019	9	2019-09-15 00:00:00.000"
"324269	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tignale	Terre Bianche	2019	9	2019-09-21 00:00:00.000"
"324431	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 4 Bassa Valle Camonica	F	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	NULL	800	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Lozio	Località Cultura	2019	9	2019-09-16 00:00:00.000"
"324453	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 4 Bassa Valle Camonica	M	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	NULL	1200	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Angolo Terme	Località PRESOLARI	2019	9	2019-09-16 00:00:00.000"
"324507	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 4 Bassa Valle Camonica	M	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	1200	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Angolo Terme	Località PRESOLARO	2019	9	2019-09-16 00:00:00.000"
"324919	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	F	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Gussola	ISOLA MARIA LUIGIA	2019	9	2019-09-20 00:00:00.000"
"324940	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	F	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Torricella del Pizzo	LANCA GEROLE	2019	9	2019-09-23 00:00:00.000"
"328117	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	BG - Comprensorio Alpino (C.A.) 2 Valle Seriana	M	Adulto	da prelievo venatorio - abbattuto	NULL	1400	NULL	NULL	1	SANGUE	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Valgoglio	MOE DELA BRETA	2019	9	2019-09-18 00:00:00.000"
"328158	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	F	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Gussola	ISOLA MARIA LUIGIA	2019	9	2019-09-24 00:00:00.000"
"328245	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	BG - Comprensorio Alpino (C.A.) 2 Valle Seriana	M	Adulto	da prelievo venatorio - abbattuto	NULL	800 m	NULL	NULL	1	SANGUE	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Premolo	VANGIZI	2019	9	2019-09-22 00:00:00.000"
"328252	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	BG - Comprensorio Alpino (C.A.) 2 Valle Seriana	M	Adulto	da prelievo venatorio - abbattuto	NULL	1600 m	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Gromo	Pagilerolo	2019	9	2019-09-22 00:00:00.000"
"328740	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	F	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Gussola	ISOLA MARIA LUIGIA	2019	9	2019-09-25 00:00:00.000"
"328996	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	800	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	M. Peni	2019	9	2019-09-23 00:00:00.000"
"329020	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 3 Media Valle Camonica	F	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Braone	Servil	2019	9	2019-09-23 00:00:00.000"
"329041	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 3 Media Valle Camonica	M	Cl 2: > 25 mesi \ > 2 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Breno	PAVIA ACF Rocca de Giori	2019	9	2019-09-23 00:00:00.000"
"329049	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 2 Edolo	F	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	2000	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Monno	MORTIROLO	2019	9	2019-09-19 00:00:00.000"
"329052	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 3 Media Valle Camonica	M	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Braone	SERVILE	2019	9	2019-09-20 00:00:00.000"
"329059	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 3 Media Valle Camonica	M	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Breno	RANSU	2019	9	2019-09-20 00:00:00.000"
"329064	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 4 Bassa Valle Camonica	F	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	700	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Malegno	BAGNODO	2019	9	2019-09-26 00:00:00.000"
"329070	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 4 Bassa Valle Camonica	M	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	800	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Ossimo	AGOLO	2019	9	2019-09-26 00:00:00.000"
"331884	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	M	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Gussola	ISOLA MARIA LUIGIA	2019	9	2019-09-26 00:00:00.000"
"332101	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 2: > 25 mesi \ > 2 anni	da prelievo venatorio - abbattuto	NULL	800	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	M. Peni	2019	9	2019-09-26 00:00:00.000"
"332507	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	950	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Costa	2019	9	2019-09-29 00:00:00.000"
"332517	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	950	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Costa	2019	9	2019-09-29 00:00:00.000"
"332608	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	650	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	CASAI	2019	9	2019-09-29 00:00:00.000"
"333926	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Valtorta	NULL	2019	9	2019-09-29 00:00:00.000"
"333941	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Valtorta	NULL	2019	9	2019-09-29 00:00:00.000"
"333949	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Valleve	NULL	2019	9	2019-09-29 00:00:00.000"
"333951	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Vedeseta	NULL	2019	9	2019-09-29 00:00:00.000"
"333954	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Camerata Cornello	NULL	2019	9	2019-09-29 00:00:00.000"
"333960	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Camerata Cornello	NULL	2019	9	2019-09-29 00:00:00.000"
"333968	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Vedeseta	NULL	2019	9	2019-09-29 00:00:00.000"
"333973	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Vedeseta	NULL	2019	9	2019-09-29 00:00:00.000"
"334309	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	M	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Motta Baluffi	LANCA GEROLE	2019	9	2019-09-30 00:00:00.000"
"335344	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Pontirolo Nuovo	NULL	2019	9	2019-09-18 00:00:00.000"
"335346	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Pontirolo Nuovo	NULL	2019	9	2019-09-22 00:00:00.000"
"335669	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	NULL	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tremosine	Loc. Monte Zanone	2019	9	2019-09-30 00:00:00.000"
"336568	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	BG - Comprensorio Alpino (C.A.) 2 Valle Seriana	M	NULL	da prelievo venatorio - abbattuto	NULL	1300	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Valgoglio	Bortolotti	2019	9	2019-09-30 00:00:00.000"
"336572	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	BG - Comprensorio Alpino (C.A.) 2 Valle Seriana	F	Giovane	da prelievo venatorio - abbattuto	NULL	750	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Ardesio	Polarete	2019	9	2019-09-25 00:00:00.000"
"337064	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 7 Valle Sabbia	M	Cl 2: > 25 mesi \ > 2 anni	da prelievo venatorio - abbattuto	NULL	400	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Vobarno	Degagna	2019	9	2019-09-30 00:00:00.000"
"338050	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	F	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Torricella del Pizzo	LANCA GEROLE	2019	9	2019-09-30 00:00:00.000"
"339417	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 5 Sebino	NULL	NULL	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Provaglio d'Iseo	S.Pietro n Lamosa	2019	10	2019-10-03 00:00:00.000"
"340685	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	SANGUE	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Cavernago	MALPAGA	2019	10	2019-10-02 00:00:00.000"
"340697	Sede Territoriale di Bergamo	Brucella abortus/melitensis/suis: anticorpi	LEPRE	NULL	NULL	NULL	da prelievo venatorio - abbattuto	NULL	NULL	NULL	NULL	1	SANGUE	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BG	Cavernago	ISOTTA	2019	10	2019-10-04 00:00:00.000"
"340798	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	M	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	CR	Gussola	ISOLA MARIA LUIGIA	2019	10	2019-10-03 00:00:00.000"
"341365	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 7 Valle Sabbia	F	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Pertica Bassa	Loc. Ere	2019	10	2019-10-05 00:00:00.000"
"341369	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 7 Valle Sabbia	M	NULL	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Pertica Bassa	Loc. Ere	2019	10	2019-10-05 00:00:00.000"
"341388	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 2: > 25 mesi \ > 2 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tignale	Loc.	2019	10	2019-10-05 00:00:00.000"
"341396	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 0: 0-12 mesi \ 0-1 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tignale	Loc.	2019	10	2019-10-05 00:00:00.000"
"341401	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 0: 0-12 mesi \ 0-1 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tignale	Loc.Vione	2019	10	2019-10-05 00:00:00.000"
"341409	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 0: 0-12 mesi \ 0-1 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tignale	Loc. Vione	2019	10	2019-10-05 00:00:00.000"
